Date mutation,Valeur Fonciere,No voie,Type de voie,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Section,No plan,Type local,Surface reelle bati,Nombre pieces principales
22/01/2018 00:00,115000,23,RUE,750,DE BRETAGNE,92600,ASNIERES-SUR-SEINE,92,4,AO,55,Appartement,20,1
17/01/2018 00:00,137000,194,RUE,735,DES BOURGUIGNONS,92600,ASNIERES-SUR-SEINE,92,4,Y,1,Appartement,28,1
15/03/2018 00:00,196000,43,RUE,1520,DE LA COMETE,92600,ASNIERES-SUR-SEINE,92,4,O,96,Appartement,20,1
15/03/2018 00:00,212400,1,RUE,9150,DU TRANSVAAL,92250,LA GARENNE-COLOMBES,92,35,S,14,Appartement,35,1
03/05/2018 00:00,290000,18,RUE,60,DE L ALMA,92600,ASNIERES-SUR-SEINE,92,4,X,215,Appartement,26,1
17/05/2018 00:00,116100,24,RUE,683,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,4,AD,104,Appartement,9,1
31/05/2018 00:00,150000,96,RUE,735,DES BOURGUIGNONS,92600,ASNIERES-SUR-SEINE,92,4,AG,15,Appartement,26,1
23/05/2018 00:00,143000,9,RUE,1545,CLAUDE MIVIERE,92270,BOIS-COLOMBES,92,9,C,114,Appartement,27,1
31/05/2018 00:00,118000,20,RUE,7110,PASTEUR,92250,LA GARENNE-COLOMBES,92,35,E,505,Appartement,24,1
07/06/2018 00:00,130000,21,RUE,25,DE L AGRICULTURE,92700,COLOMBES,92,25,AZ,299,Appartement,30,1
25/06/2018 00:00,122000,40,RUE,9611,DES VALLEES,92700,COLOMBES,92,25,AJ,150,Appartement,22,1
19/06/2018 00:00,157000,144,RUE,7278,DU PDT SALVADOR ALLENDE,92700,COLOMBES,92,25,BM,292,Appartement,54,1
05/09/2018 00:00,165000,412,RUE,4115,GABRIEL PERI,92700,COLOMBES,92,25,BG,310,Appartement,17,1
14/09/2018 00:00,220000,2,RUE,3140,EMILE DELSOL,92250,LA GARENNE-COLOMBES,92,35,F,87,Appartement,22,1
15/10/2018 00:00,350000,10,RUE,8120,RAPHAEL,92600,ASNIERES-SUR-SEINE,92,4,AM,149,Appartement,54,1
17/10/2018 00:00,212000,3,RUE,640,DES BLEUETS,92250,LA GARENNE-COLOMBES,92,35,B,305,Appartement,25,1
14/11/2018 00:00,269000,71,RUE,4440,HENRI BARBUSSE,92230,GENNEVILLIERS,92,36,AJ,35,Appartement,22,1
14/11/2018 00:00,269000,71,RUE,4440,HENRI BARBUSSE,92230,GENNEVILLIERS,92,36,AJ,35,Appartement,18,1
14/11/2018 00:00,269000,71,RUE,4440,HENRI BARBUSSE,92230,GENNEVILLIERS,92,36,AJ,35,Appartement,21,1
10/01/2018 00:00,105000,32,RUE,9660,VILLENEUVE,92110,CLICHY,92,24,S,103,Appartement,20,1
05/01/2018 00:00,264667,9,RUE,4180,GREFFULHE,92300,LEVALLOIS-PERRET,92,44,L,58,Appartement,29,1
26/01/2018 00:00,235000,79,RUE,80,ARISTIDE BRIAND,92300,LEVALLOIS-PERRET,92,44,S,70,Appartement,11,1
08/02/2018 00:00,198480,36,RUE,670,DU BOIS DE BOULOGNE,92200,NEUILLY-SUR-SEINE,92,51,AN,20,Appartement,23,1
14/02/2018 00:00,140000,108,RUE,8150,RIVAY,92300,LEVALLOIS-PERRET,92,44,E,24,Appartement,16,1
19/03/2018 00:00,110000,20,RUE,4430,HENRI POINCARE,92110,CLICHY,92,24,U,13,Appartement,15,1
19/03/2018 00:00,110000,20,RUE,4430,HENRI POINCARE,92110,CLICHY,92,24,U,13,Appartement,10,1
19/03/2018 00:00,110000,20,RUE,4430,HENRI POINCARE,92110,CLICHY,92,24,U,13,Appartement,15,1
23/03/2018 00:00,160000,5,RUE,3150,D ESTIENNE D ORVES,92110,CLICHY,92,24,K,52,Appartement,27,1
13/04/2018 00:00,121000,83,RUE,5175,LOUISE MICHEL,92300,LEVALLOIS-PERRET,92,44,U,130,Appartement,20,1
13/04/2018 00:00,230000,22,RUE,9660,VILLENEUVE,92110,CLICHY,92,24,S,5,Appartement,20,1
30/03/2018 00:00,125900,12,RUE,40,D ALSACE,92110,CLICHY,92,24,Z,156,Appartement,13,1
25/04/2018 00:00,460000,95,RUE,80,ARISTIDE BRIAND,92300,LEVALLOIS-PERRET,92,44,O,123,Appartement,19,1
22/05/2018 00:00,195000,12,RUE,5050,KLEBER,92300,LEVALLOIS-PERRET,92,44,M,152,Appartement,41,1
01/06/2018 00:00,263500,71,RUE,40,D ALSACE,92110,CLICHY,92,24,J,50,Appartement,32,1
02/07/2018 00:00,477000,98,RUE,626,BAUDIN,92300,LEVALLOIS-PERRET,92,44,H,3,Appartement,22,1
26/07/2018 00:00,296514,36,RUE,3530,DE LA FERME,92200,NEUILLY-SUR-SEINE,92,51,AR,89,Appartement,33,1
17/07/2018 00:00,160000,7,RUE,640,DE BELFORT,92110,CLICHY,92,24,U,77,Appartement,33,1
30/07/2018 00:00,115000,7,RUE,9645,VICTOR MERIC,92110,CLICHY,92,24,Q,43,Appartement,15,1
31/08/2018 00:00,143000,45,RUE,5040,KLOCK,92110,CLICHY,92,24,Z,163,Appartement,30,1
13/09/2018 00:00,185000,45,RUE,5040,KLOCK,92110,CLICHY,92,24,Z,163,Appartement,26,1
03/10/2018 00:00,145000,35,RUE,5040,KLOCK,92110,CLICHY,92,24,Z,157,Appartement,22,1
19/11/2018 00:00,260000,9,RUE,8120,RASPAIL,92300,LEVALLOIS-PERRET,92,44,O,83,Appartement,18,1
23/01/2018 00:00,133000,8,RUE,9190,TRAVERSIERE,92100,BOULOGNE-BILLANCOURT,92,12,BH,132,Appartement,20,1
23/02/2018 00:00,240000,7,RUE,8831,SAINT DENIS,92100,BOULOGNE-BILLANCOURT,92,12,F,139,Appartement,27,1
07/03/2018 00:00,197976,5,RUE,712,DE BILLANCOURT,92100,BOULOGNE-BILLANCOURT,92,12,L,6,Appartement,20,1
19/03/2018 00:00,199544,5,RUE,712,DE BILLANCOURT,92100,BOULOGNE-BILLANCOURT,92,12,L,6,Appartement,16,1
27/03/2018 00:00,250000,32,RUE,3540,DU FIEF,92100,BOULOGNE-BILLANCOURT,92,12,BQ,112,Appartement,40,1
27/03/2018 00:00,250000,32,RUE,3540,DU FIEF,92100,BOULOGNE-BILLANCOURT,92,12,BQ,112,Appartement,38,1
09/04/2018 00:00,132000,149,RUE,8561,DE SILLY,92100,BOULOGNE-BILLANCOURT,92,12,AN,49,Appartement,16,1
17/04/2018 00:00,220183.48,31,RUE,5170,DES LONGS PRES,92100,BOULOGNE-BILLANCOURT,92,12,BL,196,Appartement,17,1
17/04/2018 00:00,220183.48,27,RUE,5170,DES LONGS PRES,92100,BOULOGNE-BILLANCOURT,92,12,BL,196,Appartement,18,1
16/03/2018 00:00,115200,45,RUE,9130,DES TILLEULS,92100,BOULOGNE-BILLANCOURT,92,12,P,3,Appartement,12,1
24/04/2018 00:00,130000,65,RUE,2520,DANJOU,92100,BOULOGNE-BILLANCOURT,92,12,BM,105,Appartement,15,1
01/06/2018 00:00,180000,9,RUE,640,DE LA BELLE FEUILLE,92100,BOULOGNE-BILLANCOURT,92,12,Y,167,Appartement,31,1
01/06/2018 00:00,180000,9,RUE,640,DE LA BELLE FEUILLE,92100,BOULOGNE-BILLANCOURT,92,12,Y,167,Appartement,25,1
23/05/2018 00:00,327500,17,RUE,5110,DE LA ROCHEFOUCAULD,92100,BOULOGNE-BILLANCOURT,92,12,J,49,Appartement,8,1
30/05/2018 00:00,280850,111,RUE,1425,DU CHATEAU,92100,BOULOGNE-BILLANCOURT,92,12,P,141,Appartement,30,1
18/06/2018 00:00,300000,37,RUE,8530,DE LA SAUSSIERE,92100,BOULOGNE-BILLANCOURT,92,12,Z,220,Appartement,18,1
18/06/2018 00:00,300000,37,RUE,8530,DE LA SAUSSIERE,92100,BOULOGNE-BILLANCOURT,92,12,Z,220,Appartement,19,1
28/06/2018 00:00,115000,62,RUE,3536,FESSART,92100,BOULOGNE-BILLANCOURT,92,12,M,104,Appartement,13,1
25/07/2018 00:00,138000,5,RUE,5180,LOUIS PASTEUR,92100,BOULOGNE-BILLANCOURT,92,12,O,21,Appartement,11,1
19/07/2018 00:00,168000,9,RUE,3115,EDOUARD DETAILLE,92100,BOULOGNE-BILLANCOURT,92,12,X,132,Appartement,23,1
18/07/2018 00:00,253900,50,RUE,1435,DU CHEMIN VERT,92100,BOULOGNE-BILLANCOURT,92,12,AS,99,Appartement,33,1
04/07/2018 00:00,262000,2,RUE,200,DE L EGLISE,92420,VAUCRESSON,92,76,AL,106,Appartement,62,1
18/06/2018 00:00,190000,32,RUE,9620,VAUTHIER,92100,BOULOGNE-BILLANCOURT,92,12,R,29,Appartement,26,1
29/08/2018 00:00,348700,5,RUE,6135,MAITRE JACQUES,92100,BOULOGNE-BILLANCOURT,92,12,O,227,Appartement,25,1
30/08/2018 00:00,132000,25,RUE,7140,PAUL BERT,92100,BOULOGNE-BILLANCOURT,92,12,AP,9,Appartement,25,1
31/08/2018 00:00,282480,233,RUE,4110,GALLIENI,92100,BOULOGNE-BILLANCOURT,92,12,AK,15,Appartement,14,1
04/09/2018 00:00,152000,23,RUE,5170,DES LONGS PRES,92100,BOULOGNE-BILLANCOURT,92,12,BL,164,Appartement,16,1
18/01/2018 00:00,157500,14,RUE,8532,SERGENT,92130,ISSY-LES-MOULINEAUX,92,40,AL,145,Appartement,35,1
18/01/2018 00:00,157500,14,RUE,8532,SERGENT,92130,ISSY-LES-MOULINEAUX,92,40,AL,145,Appartement,25,1
18/01/2018 00:00,157500,14,RUE,8532,SERGENT,92130,ISSY-LES-MOULINEAUX,92,40,AL,145,Appartement,20,1
18/01/2018 00:00,157500,14,RUE,8532,SERGENT,92130,ISSY-LES-MOULINEAUX,92,40,AL,145,Appartement,12,1
15/02/2018 00:00,109610,29,RUE,9655,VICTOR HUGO,92130,ISSY-LES-MOULINEAUX,92,40,X,114,Appartement,19,1
01/02/2018 00:00,140000,2,RUE,620,BARBES,92170,VANVES,92,75,H,157,Appartement,23,1
31/01/2018 00:00,155000,3,RUE,5198,LOUIS GIRARD,92240,MALAKOFF,92,46,U,156,Appartement,30,1
14/02/2018 00:00,275000,19,RUE,1415,CARVES,92120,MONTROUGE,92,49,R,21,Appartement,27,1
20/02/2018 00:00,120000,15,RUE,6123,MARC SANGNIER,92290,CHATENAY-MALABRY,92,19,AB,23,Appartement,25,1
21/02/2018 00:00,130000,26,RUE,4725,JEAN LAVAUD,92260,FONTENAY-AUX-ROSES,92,32,E,136,Appartement,26,1
16/04/2018 00:00,446565,4,RUE,676,EDOUARD BRANLY,92130,ISSY-LES-MOULINEAUX,92,40,AF,2,Appartement,8,1
20/04/2018 00:00,240000,24,RUE,3150,EMILE ZOLA,92130,ISSY-LES-MOULINEAUX,92,40,AF,88,Appartement,24,1
20/04/2018 00:00,240000,24,RUE,3150,EMILE ZOLA,92130,ISSY-LES-MOULINEAUX,92,40,AF,88,Appartement,24,1
16/05/2018 00:00,191000,7,RUE,6120,DE LA MAIRIE,92220,BAGNEUX,92,7,AB,23,Appartement,15,1
18/05/2018 00:00,125000,2,RUE,3135,EMILE ZOLA,92240,MALAKOFF,92,46,B,24,Appartement,14,1
14/06/2018 00:00,133200,19,RUE,1430,DES CERISIERS,92350,LE PLESSIS-ROBINSON,92,60,B,290,Appartement,22,1
24/05/2018 00:00,143100,25,RUE,655,BLANCHARD,92260,FONTENAY-AUX-ROSES,92,32,N,149,Appartement,35,1
24/05/2018 00:00,140050,2,RUE,620,BARBES,92170,VANVES,92,75,H,157,Appartement,27,1
11/06/2018 00:00,252000,42,RUE,1550,CONDORCET,92140,CLAMART,92,23,F,6,Appartement,42,1
14/06/2018 00:00,170000,50,RUE,3165,D EREVAN,92130,ISSY-LES-MOULINEAUX,92,40,AJ,348,Appartement,32,1
07/06/2018 00:00,245400,16,RUE,8525,SALVADOR ALLENDE,92240,MALAKOFF,92,46,G,187,Appartement,18,1
11/07/2018 00:00,147000,90,RUE,6150,MAURICE ARNOUX,92120,MONTROUGE,92,49,K,60,Appartement,19,1
24/07/2018 00:00,107520,29,RUE,9655,VICTOR HUGO,92130,ISSY-LES-MOULINEAUX,92,40,X,114,Appartement,19,1
26/06/2018 00:00,123000,5,RUE,9666,VOLTAIRE,92290,CHATENAY-MALABRY,92,19,AI,95,Appartement,21,1
29/06/2018 00:00,240000,5,RUE,7155,PIERRE POLI,92130,ISSY-LES-MOULINEAUX,92,40,I,223,Appartement,31,1
01/08/2018 00:00,315000,8,RUE,6112,MADELEINE MOREAU,92130,ISSY-LES-MOULINEAUX,92,40,AR,23,Appartement,25,1
31/07/2018 00:00,174410,14,RUE,5160,LOUIS DARDENNE,92170,VANVES,92,75,M,75,Appartement,31,1
06/09/2018 00:00,220000,90,RUE,6150,MAURICE ARNOUX,92120,MONTROUGE,92,49,K,60,Appartement,16,1
17/09/2018 00:00,180000,65,RUE,3170,ETIENNE DOLET,92240,MALAKOFF,92,46,M,48,Appartement,27,1
14/09/2018 00:00,225000,31,RUE,8115,RACINE,92120,MONTROUGE,92,49,T,14,Appartement,19,1
24/10/2018 00:00,252000,14,RUE,7150,PERIER,92120,MONTROUGE,92,49,O,21,Appartement,24,1
17/12/2018 00:00,180000,24,RUE,4710,JEAN BAPTISTE POTIN,92130,ISSY-LES-MOULINEAUX,92,40,AU,91,Appartement,31,1
08/02/2018 00:00,227513,92,RUE,3167,DES ETUDIANTS,92400,COURBEVOIE,92,26,A,491,Appartement,50,2
28/02/2018 00:00,283770,17,RUE,1768,GUY DE MAUPASSANT,92500,RUEIL-MALMAISON,92,63,AB,456,Appartement,52,2
21/03/2018 00:00,323810,26,RUE,8180,ROUGET DE LISLE,92800,PUTEAUX,92,62,V,219,Appartement,39,2
05/03/2018 00:00,350000,22,RUE,2010,JEAN EDELINE,92500,RUEIL-MALMAISON,92,63,AR,178,Appartement,37,2
06/04/2018 00:00,306800,18,RUE,6635,NELATON,92800,PUTEAUX,92,62,F,254,Appartement,44,2
29/03/2018 00:00,202720,5,RUE,1555,GILBERT DEGREMONT,92500,RUEIL-MALMAISON,92,63,AM,582,Appartement,50,2
02/05/2018 00:00,190000,49,RUE,1430,DES CARRIERES,92150,SURESNES,92,73,AE,8,Appartement,32,2
18/05/2018 00:00,192000,21,RUE,2575,DOCTEUR MARC BOMBIGER,92150,SURESNES,92,73,AO,115,Appartement,35,2
14/06/2018 00:00,237500,17,RUE,7115,PARMENTIER,92800,PUTEAUX,92,62,AB,12,Appartement,28,2
05/06/2018 00:00,422200,90,RUE,3167,DES ETUDIANTS,92400,COURBEVOIE,92,26,A,491,Appartement,53,2
18/06/2018 00:00,226360,5,RUE,1555,GILBERT DEGREMONT,92500,RUEIL-MALMAISON,92,63,AM,582,Appartement,59,2
29/06/2018 00:00,380000,16,RUE,8530,DE SEBASTOPOL,92400,COURBEVOIE,92,26,K,133,Appartement,52,2
25/06/2018 00:00,175000,34,RUE,4155,GODEFROY,92800,PUTEAUX,92,62,S,225,Appartement,28,2
10/07/2018 00:00,249000,165,RUE,4750,JP TIMBAUD,92400,COURBEVOIE,92,26,J,244,Appartement,43,2
26/07/2018 00:00,228150,87,RUE,8585,DE STRASBOURG,92400,COURBEVOIE,92,26,Z,143,Appartement,52,2
03/07/2018 00:00,312630,5,RUE,1555,GILBERT DEGREMONT,92500,RUEIL-MALMAISON,92,63,AM,582,Appartement,51,2
31/08/2018 00:00,260000,7,RUE,2530,DIDEROT,92000,NANTERRE,92,50,AR,500,Appartement,45,2
29/08/2018 00:00,180000,15,RUE,8525,SAULNIER,92800,PUTEAUX,92,62,Y,106,Appartement,34,2
10/09/2018 00:00,214984,7,RUE,181,AUGUSTE PERRET,92500,RUEIL-MALMAISON,92,63,AC,570,Appartement,55,2
28/08/2018 00:00,370000,8,RUE,3165,D ESTIENNE D ORVES,92400,COURBEVOIE,92,26,L,79,Appartement,18,2
05/09/2018 00:00,205753,37,RUE,8140,DE LA REPUBLIQUE,92800,PUTEAUX,92,62,Q,292,Appartement,57,2
17/01/2018 00:00,335000,12,RUE,1485,DU CHEMIN VERT,92600,ASNIERES-SUR-SEINE,92,4,AO,100,Appartement,48,2
10/01/2018 00:00,204000,24,RUE,683,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,4,AD,104,Appartement,36,2
10/01/2018 00:00,202000,31,RUE,4138,GEORGES THORETTON,92230,GENNEVILLIERS,92,36,AH,31,Appartement,47,2
08/03/2018 00:00,107406,8,RUE,750,BOUIN,92700,COLOMBES,92,25,AD,52,Appartement,27,2
16/03/2018 00:00,189000,22,RUE,2542,DU DIX NEUF MARS 1962,92230,GENNEVILLIERS,92,36,AL,175,Appartement,50,2
10/04/2018 00:00,179000,66,RUE,1634,COLBERT,92700,COLOMBES,92,25,AZ,66,Appartement,28,2
10/04/2018 00:00,193000,45,RUE,3121,EDOUARD VAILLANT,92700,COLOMBES,92,25,AX,296,Appartement,53,2
19/04/2018 00:00,309000,20,RUE,7222,PIERRE BROSSOLETTE,92600,ASNIERES-SUR-SEINE,92,4,AU,103,Appartement,32,2
19/04/2018 00:00,309000,20,RUE,7222,PIERRE BROSSOLETTE,92600,ASNIERES-SUR-SEINE,92,4,AU,103,Appartement,32,2
25/04/2018 00:00,248000,1,RUE,1695,CUNY,92700,COLOMBES,92,25,Y,114,Appartement,34,2
03/05/2018 00:00,211500,64,RUE,5140,LEHOT,92600,ASNIERES-SUR-SEINE,92,4,X,2,Appartement,40,2
25/05/2018 00:00,395000,9,RUE,4740,JEAN JACQUES ROUSSEAU,92600,ASNIERES-SUR-SEINE,92,4,T,153,Appartement,50,2
22/05/2018 00:00,220000,136,RUE,1512,DES CHAMPARONS,92700,COLOMBES,92,25,Q,394,Appartement,44,2
13/06/2018 00:00,223000,73,RUE,6158,DU MARECHAL JOFFRE,92700,COLOMBES,92,25,AB,139,Appartement,45,2
31/05/2018 00:00,145000,25,RUE,4785,JEANNE GLEUZER,92700,COLOMBES,92,25,BF,232,Appartement,39,2
15/06/2018 00:00,260000,71,RUE,8110,RAYMOND RIDEL,92250,LA GARENNE-COLOMBES,92,35,J,294,Appartement,33,2
22/06/2018 00:00,266000,20,RUE,1420,CAMBON,92250,LA GARENNE-COLOMBES,92,35,S,39,Appartement,49,2
11/07/2018 00:00,295000,17,RUE,7222,PIERRE BROSSOLETTE,92600,ASNIERES-SUR-SEINE,92,4,T,185,Appartement,45,2
17/07/2018 00:00,187350,2,RUE,8165,ROBERT DUPONT,92600,ASNIERES-SUR-SEINE,92,4,N,27,Appartement,38,2
16/07/2018 00:00,245000,66,RUE,1634,COLBERT,92700,COLOMBES,92,25,AZ,66,Appartement,34,2
09/08/2018 00:00,170000,1,RUE,6172,MAURICE BOKANOWSKI,92600,ASNIERES-SUR-SEINE,92,4,AQ,65,Appartement,34,2
06/08/2018 00:00,292000,3,RUE,4445,HISPANO SUIZA,92270,BOIS-COLOMBES,92,9,T,101,Appartement,37,2
31/08/2018 00:00,292000,10,RUE,8120,RAPHAEL,92600,ASNIERES-SUR-SEINE,92,4,AM,149,Appartement,54,2
12/09/2018 00:00,278000,44,RUE,8510,DE LA SABLIERE,92600,ASNIERES-SUR-SEINE,92,4,AM,109,Appartement,44,2
21/09/2018 00:00,235000,8,RUE,683,BERNARD JUGAULT,92600,ASNIERES-SUR-SEINE,92,4,AD,120,Appartement,65,2
09/10/2018 00:00,385000,27,RUE,3685,DE LA FRATERNITE,92700,COLOMBES,92,25,F,32,Appartement,38,2
11/10/2018 00:00,335000,14,RUE,7150,PASTEUR,92600,ASNIERES-SUR-SEINE,92,4,AQ,159,Appartement,61,2
23/10/2018 00:00,170100,45,RUE,6211,DU MENIL,92600,ASNIERES-SUR-SEINE,92,4,O,245,Appartement,51,2
19/10/2018 00:00,235000,1,RUE,770,DES BRUYERES,92600,ASNIERES-SUR-SEINE,92,4,AK,166,Appartement,40,2
14/11/2018 00:00,269000,71,RUE,4440,HENRI BARBUSSE,92230,GENNEVILLIERS,92,36,AJ,35,Appartement,29,2
21/11/2018 00:00,145000,27,RUE,6250,MONTESQUIEU,92600,ASNIERES-SUR-SEINE,92,4,T,111,Appartement,29,2
03/01/2018 00:00,210960,40,RUE,7130,DE PARIS,92110,CLICHY,92,24,AC,12,Appartement,28,2
24/01/2018 00:00,370000,5,RUE,9650,VICTOR HUGO,92300,LEVALLOIS-PERRET,92,44,AB,222,Appartement,46,2
19/01/2018 00:00,253000,106,RUE,5170,LOUIS ROUQUIER,92300,LEVALLOIS-PERRET,92,44,R,122,Appartement,34,2
14/02/2018 00:00,230000,57,RUE,5175,LOUISE MICHEL,92300,LEVALLOIS-PERRET,92,44,U,45,Appartement,40,2
14/02/2018 00:00,375000,137,RUE,61,ANATOLE FRANCE,92300,LEVALLOIS-PERRET,92,44,K,174,Appartement,47,2
07/03/2018 00:00,315000,106,RUE,5170,LOUIS ROUQUIER,92300,LEVALLOIS-PERRET,92,44,R,122,Appartement,34,2
12/03/2018 00:00,259000,69,RUE,7130,DE PARIS,92110,CLICHY,92,24,Q,74,Appartement,40,2
19/03/2018 00:00,448960,60,RUE,8150,RIVAY,92300,LEVALLOIS-PERRET,92,44,I,124,Appartement,50,2
12/04/2018 00:00,402150,41,RUE,6145,MARJOLIN,92300,LEVALLOIS-PERRET,92,44,H,71,Appartement,71,2
17/05/2018 00:00,253500,90,RUE,626,BAUDIN,92300,LEVALLOIS-PERRET,92,44,H,102,Appartement,41,2
15/05/2018 00:00,230000,8,RUE,9675,VOLTAIRE,92300,LEVALLOIS-PERRET,92,44,T,44,Appartement,40,2
07/06/2018 00:00,195000,24,RUE,6175,MORICE,92110,CLICHY,92,24,Z,84,Appartement,46,2
22/06/2018 00:00,342000,4,RUE,7165,DES POISSONNIERS,92200,NEUILLY-SUR-SEINE,92,51,AK,40,Appartement,55,2
13/07/2018 00:00,471000,53,RUE,61,ANATOLE FRANCE,92300,LEVALLOIS-PERRET,92,44,V,166,Appartement,30,2
25/07/2018 00:00,280000,1,RUE,2510,DAGOBERT,92110,CLICHY,92,24,R,26,Appartement,32,2
03/07/2018 00:00,180000,12,RUE,1430,CARNOT,92300,LEVALLOIS-PERRET,92,44,Y,23,Appartement,49,2
10/09/2018 00:00,145421,15,RUE,5170,LOUIS ROUQUIER,92300,LEVALLOIS-PERRET,92,44,T,149,Appartement,51,2
17/09/2018 00:00,320000,57,RUE,5175,LOUISE MICHEL,92300,LEVALLOIS-PERRET,92,44,U,45,Appartement,28,2
07/09/2018 00:00,210000,56,RUE,4125,DU GAL ROGUET,92110,CLICHY,92,24,I,1,Appartement,41,2
21/09/2018 00:00,237910,82,RUE,4420,HENRI BARBUSSE,92110,CLICHY,92,24,Z,40,Appartement,35,2
08/10/2018 00:00,284889,28,RUE,5175,LOUISE MICHEL,92300,LEVALLOIS-PERRET,92,44,X,66,Appartement,35,2
21/09/2018 00:00,238000,113,RUE,4420,HENRI BARBUSSE,92110,CLICHY,92,24,Z,16,Appartement,26,2
24/10/2018 00:00,270000,31,RUE,6145,MARJOLIN,92300,LEVALLOIS-PERRET,92,44,O,54,Appartement,20,2
23/10/2018 00:00,115000,4,RUE,1436,CHARLES ET RENE AUFFRAY,92110,CLICHY,92,24,Q,24,Appartement,43,2
30/10/2018 00:00,175000,24,RUE,2560,DU DOC CALMETTE,92110,CLICHY,92,24,AB,51,Appartement,35,2
09/02/2018 00:00,315000,15,RUE,7134,PAU CASALS,92100,BOULOGNE-BILLANCOURT,92,12,J,115,Appartement,38,2
08/02/2018 00:00,245000,24,RUE,50,D'AGUESSEAU,92100,BOULOGNE-BILLANCOURT,92,12,L,44,Appartement,29,2
09/02/2018 00:00,447360,12,RUE,6135,MAITRE JACQUES,92100,BOULOGNE-BILLANCOURT,92,12,O,107,Appartement,28,2
09/02/2018 00:00,447360,12,RUE,6135,MAITRE JACQUES,92100,BOULOGNE-BILLANCOURT,92,12,O,107,Appartement,28,2
13/02/2018 00:00,184470,78,RUE,2520,DANJOU,92100,BOULOGNE-BILLANCOURT,92,12,BL,171,Appartement,52,2
28/02/2018 00:00,370760,14,RUE,8555,DE SEVRES,92100,BOULOGNE-BILLANCOURT,92,12,AF,39,Appartement,46,2
28/02/2018 00:00,164700,40,RUE,6220,DE MEUDON,92100,BOULOGNE-BILLANCOURT,92,12,BG,7,Appartement,27,2
26/03/2018 00:00,130000,14,RUE,9630,DE VERDUN,92100,BOULOGNE-BILLANCOURT,92,12,M,21,Appartement,40,2
22/03/2018 00:00,125000,10,RUE,2480,DU VAL,92190,MEUDON,92,48,AL,294,Appartement,38,2
03/04/2018 00:00,393200,100,RUE,8555,DE SEVRES,92100,BOULOGNE-BILLANCOURT,92,12,AJ,21,Appartement,69,2
06/04/2018 00:00,300000,28,RUE,9610,DE VANVES,92100,BOULOGNE-BILLANCOURT,92,12,BN,63,Appartement,47,2
06/04/2018 00:00,300000,28,RUE,9610,DE VANVES,92100,BOULOGNE-BILLANCOURT,92,12,BN,63,Appartement,47,2
17/04/2018 00:00,220183.48,27,RUE,5170,DES LONGS PRES,92100,BOULOGNE-BILLANCOURT,92,12,BL,196,Appartement,17,2
27/04/2018 00:00,313650,40,RUE,6220,DE MEUDON,92100,BOULOGNE-BILLANCOURT,92,12,BG,7,Appartement,27,2
04/05/2018 00:00,435000,95,RUE,50,D'AGUESSEAU,92100,BOULOGNE-BILLANCOURT,92,12,Z,133,Appartement,49,2
18/05/2018 00:00,265000,4,RUE,1400,PIERRE MIDRIN,92310,SEVRES,92,72,AN,553,Appartement,30,2
20/06/2018 00:00,203000,6,RUE,5110,DE LA ROCHEFOUCAULD,92100,BOULOGNE-BILLANCOURT,92,12,K,32,Appartement,24,2
13/06/2018 00:00,140000,27,RUE,2230,DE LA ROSERAIE,92360,MEUDON,92,48,AR,3,Appartement,44,2
13/06/2018 00:00,140000,27,RUE,2230,DE LA ROSERAIE,92360,MEUDON,92,48,AR,3,Appartement,44,2
14/06/2018 00:00,315000,128,RUE,9670,VIEUX PONT DE SEVRES,92100,BOULOGNE-BILLANCOURT,92,12,AV,80,Appartement,36,2
11/06/2018 00:00,260000,7,RUE,671,BERANGER,92100,BOULOGNE-BILLANCOURT,92,12,AF,10,Appartement,35,2
19/06/2018 00:00,295000,27,RUE,6230,MICHELET,92100,BOULOGNE-BILLANCOURT,92,12,AK,78,Appartement,43,2
10/07/2018 00:00,140000,27,RUE,2230,DE LA ROSERAIE,92360,MEUDON,92,48,AR,3,Appartement,44,2
10/07/2018 00:00,140000,27,RUE,2230,DE LA ROSERAIE,92360,MEUDON,92,48,AR,3,Appartement,44,2
18/07/2018 00:00,300000,8,RUE,80,ANNE AMIEUX,92310,SEVRES,92,72,AC,299,Appartement,50,2
12/09/2018 00:00,406000,59,RUE,7195,DES PEUPLIERS,92100,BOULOGNE-BILLANCOURT,92,12,BO,65,Appartement,44,2
14/09/2018 00:00,165600,18,RUE,3536,FESSART,92100,BOULOGNE-BILLANCOURT,92,12,K,67,Appartement,21,2
24/01/2018 00:00,192000,24,RUE,3150,EMILE ZOLA,92130,ISSY-LES-MOULINEAUX,92,40,AF,88,Appartement,26,2
18/01/2018 00:00,157500,14,RUE,8532,SERGENT,92130,ISSY-LES-MOULINEAUX,92,40,AL,145,Appartement,30,2
18/01/2018 00:00,157500,14,RUE,8532,SERGENT,92130,ISSY-LES-MOULINEAUX,92,40,AL,145,Appartement,24,2
09/02/2018 00:00,460000,7,RUE,4440,HIPPOLYTE MULIN,92120,MONTROUGE,92,49,U,88,Appartement,32,2
14/02/2018 00:00,275000,19,RUE,1415,CARVES,92120,MONTROUGE,92,49,R,21,Appartement,46,2
